Sector ,Site,lat,long,azimuth,Cluster,Region
N3702_A,N3702,24.4649,39.6093,0,Madina,North
N3703_A,N3703,24.4729,39.6133,0,Madina,North
N3706_A,N3706,24.473,39.6106,0,Madina,North
N3708_A,N3708,24.4652,39.6093,0,Madina,North
N3710_A,N3710,24.461809,39.60324,0,Madina,North
N3713_A,N3713,24.464,39.6142,0,Madina,North
N3714_A,N3714,24.4639,39.6063,0,Madina,North
N3719_A,N3719,24.4605,39.608,0,Madina,North
N3719_B,N3719,24.4605,39.608,120,Madina,North
N3720_A,N3720,24.4592,39.6081,0,Madina,North
N3720_B,N3720,24.4592,39.6081,120,Madina,North
N3721_A,N3721,24.4582,39.6092,0,Madina,North
N3721_B,N3721,24.4582,39.6092,120,Madina,North
N3722_A,N3722,24.4565,39.6085,0,Madina,North
N3722_B,N3722,24.4565,39.6085,120,Madina,North
N3723_A,N3723,24.4541,39.6107,0,Madina,North
N3723_B,N3723,24.4541,39.6107,120,Madina,North
N3725_A,N3725,24.4885,39.5838,0,Madina,North
N3725_B,N3725,24.4885,39.5838,120,Madina,North
N3727_A,N3727,24.472808,39.612719,0,Madina,North
N3728_A,N3728,24.4957,39.5964,0,Madina,North
N3728_B,N3728,24.4957,39.5964,120,Madina,North
N3728_C,N3728,24.4957,39.5964,240,Madina,North
N3729_A,N3729,24.4639,39.6122,0,Madina,North
N3729_B,N3729,24.4639,39.6122,120,Madina,North
N3731_A,N3731,24.46603,39.604992,0,Madina,North
N3731_B,N3731,24.46603,39.604992,120,Madina,North
N3733_A,N3733,24.471191,39.606372,0,Madina,North
N3734_A,N3734,24.471388,39.61193,0,Madina,North
N3735_A,N3735,24.4736,39.6107,0,Madina,North
N3736_A,N3736,24.4722,39.6107,0,Madina,North
N3740_A,N3740,24.471977,39.609804,0,Madina,North
N3741_A,N3741,24.472808,39.612719,0,Madina,North
N3741_B,N3741,24.472808,39.612719,120,Madina,North
N3741_C,N3741,24.472808,39.612719,240,Madina,North
N3743_A,N3743,24.471209,39.606407,0,Madina,North
N3743_B,N3743,24.471209,39.606407,120,Madina,North
N3743_C,N3743,24.471209,39.606407,240,Madina,North
N3745_A,N3745,24.4638,39.6119,0,Madina,North
N3745_B,N3745,24.4638,39.6119,120,Madina,North
N3746_A,N3746,24.4717,39.6077,0,Madina,North
N3746_B,N3746,24.4717,39.6077,120,Madina,North
N3747_A,N3747,24.4736,39.6108,0,Madina,North
N3747_B,N3747,24.4736,39.6108,120,Madina,North
N3748_A,N3748,24.4717,39.6077,0,Madina,North
N3748_B,N3748,24.4717,39.6077,120,Madina,North
N3749_A,N3749,24.5082,39.5472,0,Madina,North
N3749_B,N3749,24.5082,39.5472,120,Madina,North
N3749_C,N3749,24.5082,39.5472,240,Madina,North
N3751_A,N3751,24.473492,39.607076,0,Madina,North
N3751_B,N3751,24.473492,39.607076,120,Madina,North
N3753_A,N3753,24.472301,39.608805,0,Madina,North
N3753_B,N3753,24.472301,39.608805,120,Madina,North
N3754_A,N3754,24.472096,39.60882,0,Madina,North
N3755_A,N3755,24.411667,39.527767,0,Madina,North
N3755_B,N3755,24.411667,39.527767,120,Madina,North
N3755_C,N3755,24.411667,39.527767,240,Madina,North
N3757_A,N3757,24.4738,39.607,0,Madina,North
N3762_A,N3762,24.535964,39.639924,0,Madina,North
N3762_B,N3762,24.535964,39.639924,120,Madina,North
N3762_C,N3762,24.535964,39.639924,240,Madina,North
N3763_A,N3763,24.42783,39.58679,0,Madina,North
N3763_B,N3763,24.42783,39.58679,120,Madina,North
N3763_C,N3763,24.42783,39.58679,240,Madina,North
N3764_A,N3764,24.539444,39.678055,0,Madina,North
N3764_B,N3764,24.539444,39.678055,120,Madina,North
N3764_C,N3764,24.539444,39.678055,240,Madina,North
N3766_A,N3766,24.517868,39.60109,0,Madina,North
N3766_B,N3766,24.517868,39.60109,120,Madina,North
N3766_C,N3766,24.517868,39.60109,240,Madina,North
N3767_A,N3767,24.453055,39.532777,0,Madina,North
N3767_B,N3767,24.453055,39.532777,120,Madina,North
N3767_C,N3767,24.453055,39.532777,240,Madina,North
N3768_A,N3768,24.4375,39.509444,0,Madina,North
N3768_B,N3768,24.4375,39.509444,120,Madina,North
N3768_C,N3768,24.4375,39.509444,240,Madina,North
N3769_A,N3769,24.378154,39.685361,0,Madina,North
N3769_B,N3769,24.378154,39.685361,120,Madina,North
N3769_C,N3769,24.378154,39.685361,240,Madina,North
N3770_A,N3770,24.479613,39.606429,0,Madina,North
N3770_B,N3770,24.479613,39.606429,120,Madina,North
N3770_C,N3770,24.479613,39.606429,240,Madina,North
N3771_A,N3771,24.481013,39.619618,0,Madina,North
N3771_B,N3771,24.481013,39.619618,120,Madina,North
N3771_C,N3771,24.481013,39.619618,240,Madina,North
N3772_A,N3772,24.4265,39.5138,0,Madina,North
N3772_B,N3772,24.4265,39.5138,120,Madina,North
N3772_C,N3772,24.4265,39.5138,240,Madina,North
N3773_A,N3773,24.466666,39.661944,0,Madina,North
N3773_B,N3773,24.466666,39.661944,120,Madina,North
N3773_C,N3773,24.466666,39.661944,240,Madina,North
N3777_A,N3777,24.449722,39.593888,0,Madina,North
N3777_B,N3777,24.449722,39.593888,120,Madina,North
N3777_C,N3777,24.449722,39.593888,240,Madina,North
N3778_A,N3778,24.451388,39.581388,0,Madina,North
N3778_B,N3778,24.451388,39.581388,120,Madina,North
N3778_C,N3778,24.451388,39.581388,240,Madina,North
N3779_A,N3779,24.381771,39.496086,0,Madina,North
N3779_B,N3779,24.381771,39.496086,120,Madina,North
N3779_C,N3779,24.381771,39.496086,240,Madina,North
N3780_A,N3780,24.461762,39.518392,0,Madina,North
N3780_B,N3780,24.461762,39.518392,120,Madina,North
N3780_C,N3780,24.461762,39.518392,240,Madina,North
N3781_A,N3781,24.471944,39.596944,0,Madina,North
N3781_B,N3781,24.471944,39.596944,120,Madina,North
N3781_C,N3781,24.471944,39.596944,240,Madina,North
N3782_A,N3782,24.38123,39.52717,0,Madina,North
N3782_B,N3782,24.38123,39.52717,120,Madina,North
N3782_C,N3782,24.38123,39.52717,240,Madina,North
N3783_A,N3783,24.465818,39.508503,0,Madina,North
N3783_B,N3783,24.465818,39.508503,120,Madina,North
N3783_C,N3783,24.465818,39.508503,240,Madina,North
N3784_A,N3784,24.474221,39.582535,0,Madina,North
N3784_B,N3784,24.474221,39.582535,120,Madina,North
N3784_C,N3784,24.474221,39.582535,240,Madina,North
N3785_A,N3785,24.474444,39.588888,0,Madina,North
N3785_B,N3785,24.474444,39.588888,120,Madina,North
N3785_C,N3785,24.474444,39.588888,240,Madina,North
N3786_A,N3786,24.46603,39.60499,0,Madina,North
N3786_B,N3786,24.46603,39.60499,120,Madina,North
N3786_C,N3786,24.46603,39.60499,240,Madina,North
N3786_D,N3786,24.46603,39.60499,300,Madina,North
N3787_A,N3787,24.41286,39.59932,0,Madina,North
N3787_B,N3787,24.41286,39.59932,120,Madina,North
N3787_C,N3787,24.41286,39.59932,240,Madina,North
N3788_A,N3788,24.468888,39.598333,0,Madina,North
N3788_B,N3788,24.468888,39.598333,120,Madina,North
N3788_C,N3788,24.468888,39.598333,240,Madina,North
N3789_A,N3789,24.4775,39.58883,0,Madina,North
N3789_B,N3789,24.4775,39.58883,120,Madina,North
N3789_C,N3789,24.4775,39.58883,240,Madina,North
N3790_A,N3790,24.483865,39.602593,0,Madina,North
N3790_B,N3790,24.483865,39.602593,120,Madina,North
N3790_C,N3790,24.483865,39.602593,240,Madina,North
N3790_D,N3790,24.483865,39.602593,300,Madina,North
N3791_A,N3791,24.482077,39.588681,0,Madina,North
N3791_B,N3791,24.482077,39.588681,120,Madina,North
N3791_C,N3791,24.482077,39.588681,240,Madina,North
N3792_A,N3792,24.45272,39.6795,0,Madina,North
N3792_B,N3792,24.45272,39.6795,120,Madina,North
N3792_C,N3792,24.45272,39.6795,240,Madina,North
N3793_A,N3793,24.48741,39.60872,0,Madina,North
N3793_B,N3793,24.48741,39.60872,120,Madina,North
N3793_C,N3793,24.48741,39.60872,240,Madina,North
N3795_A,N3795,24.513333,39.574166,0,Madina,North
N3795_B,N3795,24.513333,39.574166,120,Madina,North
N3795_C,N3795,24.513333,39.574166,240,Madina,North
N3796_A,N3796,24.503611,39.580833,0,Madina,North
N3796_B,N3796,24.503611,39.580833,120,Madina,North
N3796_C,N3796,24.503611,39.580833,240,Madina,North
N3798_A,N3798,24.456542,39.594231,0,Madina,North
N3798_B,N3798,24.456542,39.594231,120,Madina,North
N3798_C,N3798,24.456542,39.594231,240,Madina,North
N3799_A,N3799,24.447777,39.639444,0,Madina,North
N3799_B,N3799,24.447777,39.639444,120,Madina,North
N3799_C,N3799,24.447777,39.639444,240,Madina,North
N3849_A,N3849,24.55271,39.68724,0,Madina,North
N3849_B,N3849,24.55271,39.68724,120,Madina,North
N3849_C,N3849,24.55271,39.68724,240,Madina,North
N3854_A,N3854,24.38692,39.59302,0,Madina,North
N3854_B,N3854,24.38692,39.59302,120,Madina,North
N3854_C,N3854,24.38692,39.59302,240,Madina,North
N3855_A,N3855,24.392222,39.621666,0,Madina,North
N3855_B,N3855,24.392222,39.621666,120,Madina,North
N3855_C,N3855,24.392222,39.621666,240,Madina,North
N3859_A,N3859,24.44169,39.47567,0,Madina,North
N3859_B,N3859,24.44169,39.47567,120,Madina,North
N3859_C,N3859,24.44169,39.47567,240,Madina,North
N3860_A,N3860,24.456696,39.490035,0,Madina,North
N3860_B,N3860,24.456696,39.490035,120,Madina,North
N3860_C,N3860,24.456696,39.490035,240,Madina,North
N3861_A,N3861,24.648,39.5437,0,Madina,North
N3861_B,N3861,24.648,39.5437,120,Madina,North
N3861_C,N3861,24.648,39.5437,240,Madina,North
N3862_A,N3862,24.561331,39.567829,0,Madina,North
N3862_B,N3862,24.561331,39.567829,120,Madina,North
N3862_C,N3862,24.561331,39.567829,240,Madina,North
N3863_A,N3863,24.459722,39.577222,0,Madina,North
N3863_B,N3863,24.459722,39.577222,120,Madina,North
N3863_C,N3863,24.459722,39.577222,240,Madina,North
N3867_A,N3867,24.538055,39.562777,0,Madina,North
N3867_B,N3867,24.538055,39.562777,120,Madina,North
N3867_C,N3867,24.538055,39.562777,240,Madina,North
N3888_A,N3888,24.46924,39.61408,0,Madina,North
N3888_B,N3888,24.46924,39.61408,120,Madina,North
N3888_C,N3888,24.46924,39.61408,240,Madina,North
N3888_D,N3888,24.46924,39.61408,300,Madina,North
N3889_A,N3889,24.468895,39.61387,0,Madina,North
N3889_B,N3889,24.468895,39.61387,120,Madina,North
N3890_A,N3890,24.46854,39.61359,0,Madina,North
N3890_B,N3890,24.46854,39.61359,120,Madina,North
N3890_C,N3890,24.46854,39.61359,240,Madina,North
N3890_D,N3890,24.46854,39.61359,300,Madina,North
N3894_A,N3894,24.417513,39.511228,0,Madina,North
N3894_B,N3894,24.417513,39.511228,120,Madina,North
N3894_C,N3894,24.417513,39.511228,240,Madina,North
N3895_A,N3895,24.45963,39.52248,0,Madina,North
N3895_B,N3895,24.45963,39.52248,120,Madina,North
N3895_C,N3895,24.45963,39.52248,240,Madina,North
N3896_A,N3896,24.35716,39.525923,0,Madina,North
N3896_B,N3896,24.35716,39.525923,120,Madina,North
N3896_C,N3896,24.35716,39.525923,240,Madina,North
N3897_A,N3897,24.40144,39.60294,0,Madina,North
N3897_B,N3897,24.40144,39.60294,120,Madina,North
N3897_C,N3897,24.40144,39.60294,240,Madina,North
N3898_A,N3898,24.46917,39.54587,0,Madina,North
N3898_B,N3898,24.46917,39.54587,120,Madina,North
N3898_C,N3898,24.46917,39.54587,240,Madina,North
N3899_A,N3899,24.469769,39.630526,0,Madina,North
N3899_B,N3899,24.469769,39.630526,120,Madina,North
N3899_C,N3899,24.469769,39.630526,240,Madina,North
N3900_A,N3900,24.53136,39.63521,0,Madina,North
N3900_B,N3900,24.53136,39.63521,120,Madina,North
N3900_C,N3900,24.53136,39.63521,240,Madina,North
N3901_A,N3901,24.47281,39.60985,0,Madina,North
N3902_A,N3902,24.47352,39.61204,0,Madina,North
N3903_A,N3903,24.47343,39.61237,0,Madina,North
N3904_A,N3904,24.46523,39.60872,0,Madina,North
N3906_A,N3906,24.463785,39.609993,0,Madina,North
N3906_B,N3906,24.463785,39.609993,120,Madina,North
N3907_A,N3907,24.46935,39.60295,0,Madina,North
N3907_B,N3907,24.46935,39.60295,120,Madina,North
N3907_C,N3907,24.46935,39.60295,240,Madina,North
N3908_A,N3908,24.47349,39.60844,0,Madina,North
N3908_B,N3908,24.47349,39.60844,120,Madina,North
N3908_C,N3908,24.47349,39.60844,240,Madina,North
N3908_D,N3908,24.47349,39.60844,300,Madina,North
N3909_A,N3909,24.463888,39.610277,0,Madina,North
N3909_B,N3909,24.463888,39.610277,120,Madina,North
N3909_C,N3909,24.463888,39.610277,240,Madina,North
N3911_A,N3911,24.46527,39.61035,0,Madina,North
N3911_B,N3911,24.46527,39.61035,120,Madina,North
N3911_C,N3911,24.46527,39.61035,240,Madina,North
N3912_A,N3912,24.492589,39.591183,0,Madina,North
N3913_A,N3913,24.472697,39.612719,0,Madina,North
N3913_B,N3913,24.472697,39.612719,120,Madina,North
N3914_A,N3914,24.45811,39.58818,0,Madina,North
N3914_B,N3914,24.45811,39.58818,120,Madina,North
N3914_C,N3914,24.45811,39.58818,240,Madina,North
N3915_A,N3915,24.459493,39.63405,0,Madina,North
N3915_B,N3915,24.459493,39.63405,120,Madina,North
N3915_C,N3915,24.459493,39.63405,240,Madina,North
N3916_A,N3916,24.44527,39.60138,0,Madina,North
N3916_B,N3916,24.44527,39.60138,120,Madina,North
N3916_C,N3916,24.44527,39.60138,240,Madina,North
N3917_A,N3917,24.48027,39.5508,0,Madina,North
N3917_B,N3917,24.48027,39.5508,120,Madina,North
N3917_C,N3917,24.48027,39.5508,240,Madina,North
N3918_A,N3918,24.4906,39.6315,0,Madina,North
N3918_B,N3918,24.4906,39.6315,120,Madina,North
N3918_C,N3918,24.4906,39.6315,240,Madina,North
N3919_A,N3919,24.49789,39.59088,0,Madina,North
N3919_B,N3919,24.49789,39.59088,120,Madina,North
N3919_C,N3919,24.49789,39.59088,240,Madina,North
N3920_A,N3920,24.4316,39.612,0,Madina,North
N3920_B,N3920,24.4316,39.612,120,Madina,North
N3920_C,N3920,24.4316,39.612,240,Madina,North
N3921_A,N3921,24.48561,39.64291,0,Madina,North
N3921_B,N3921,24.48561,39.64291,120,Madina,North
N3921_C,N3921,24.48561,39.64291,240,Madina,North
N3922_A,N3922,24.42313,39.58061,0,Madina,North
N3922_B,N3922,24.42313,39.58061,120,Madina,North
N3922_C,N3922,24.42313,39.58061,240,Madina,North
N3923_A,N3923,24.48175,39.64697,0,Madina,North
N3923_B,N3923,24.48175,39.64697,120,Madina,North
N3923_C,N3923,24.48175,39.64697,240,Madina,North
N3924_A,N3924,24.476194,39.6575,0,Madina,North
N3924_B,N3924,24.476194,39.6575,120,Madina,North
N3924_C,N3924,24.476194,39.6575,240,Madina,North
N3925_A,N3925,24.484878,39.659256,0,Madina,North
N3925_B,N3925,24.484878,39.659256,120,Madina,North
N3925_C,N3925,24.484878,39.659256,240,Madina,North
N3926_A,N3926,24.485,39.541111,0,Madina,North
N3926_B,N3926,24.485,39.541111,120,Madina,North
N3926_C,N3926,24.485,39.541111,240,Madina,North
N3927_A,N3927,24.480555,39.545833,0,Madina,North
N3927_B,N3927,24.480555,39.545833,120,Madina,North
N3927_C,N3927,24.480555,39.545833,240,Madina,North
N3929_A,N3929,24.432777,39.586388,0,Madina,North
N3929_B,N3929,24.432777,39.586388,120,Madina,North
N3929_C,N3929,24.432777,39.586388,240,Madina,North
N3930_A,N3930,24.45442,39.65672,0,Madina,North
N3930_B,N3930,24.45442,39.65672,120,Madina,North
N3930_C,N3930,24.45442,39.65672,240,Madina,North
N3931_A,N3931,24.431388,39.624722,0,Madina,North
N3931_B,N3931,24.431388,39.624722,120,Madina,North
N3931_C,N3931,24.431388,39.624722,240,Madina,North
N3932_A,N3932,24.47915,39.634802,0,Madina,North
N3932_B,N3932,24.47915,39.634802,120,Madina,North
N3932_C,N3932,24.47915,39.634802,240,Madina,North
N3933_A,N3933,24.468079,39.619288,0,Madina,North
N3933_B,N3933,24.468079,39.619288,120,Madina,North
N3933_C,N3933,24.468079,39.619288,240,Madina,North
N3934_A,N3934,24.48318,39.67423,0,Madina,North
N3934_B,N3934,24.48318,39.67423,120,Madina,North
N3934_C,N3934,24.48318,39.67423,240,Madina,North
N3935_A,N3935,24.446794,39.509224,0,Madina,North
N3935_B,N3935,24.446794,39.509224,120,Madina,North
N3935_C,N3935,24.446794,39.509224,240,Madina,North
N3936_A,N3936,24.51762,39.57272,0,Madina,North
N3936_B,N3936,24.51762,39.57272,120,Madina,North
N3936_C,N3936,24.51762,39.57272,240,Madina,North
N3937_A,N3937,24.492222,39.581666,0,Madina,North
N3937_B,N3937,24.492222,39.581666,120,Madina,North
N3937_C,N3937,24.492222,39.581666,240,Madina,North
N3938_A,N3938,24.481559,39.542476,0,Madina,North
N3938_B,N3938,24.481559,39.542476,120,Madina,North
N3938_C,N3938,24.481559,39.542476,240,Madina,North
N3939_A,N3939,24.463434,39.661367,0,Madina,North
N3939_B,N3939,24.463434,39.661367,120,Madina,North
N3939_C,N3939,24.463434,39.661367,240,Madina,North
N3940_A,N3940,24.490474,39.619587,0,Madina,North
N3940_B,N3940,24.490474,39.619587,120,Madina,North
N3940_C,N3940,24.490474,39.619587,240,Madina,North
N3941_A,N3941,24.47195,39.57199,0,Madina,North
N3941_B,N3941,24.47195,39.57199,120,Madina,North
N3941_C,N3941,24.47195,39.57199,240,Madina,North
N3942_A,N3942,24.435429,39.654598,0,Madina,North
N3942_B,N3942,24.435429,39.654598,120,Madina,North
N3942_C,N3942,24.435429,39.654598,240,Madina,North
N3943_A,N3943,24.451944,39.538888,0,Madina,North
N3943_B,N3943,24.451944,39.538888,120,Madina,North
N3943_C,N3943,24.451944,39.538888,240,Madina,North
N3944_A,N3944,24.524722,39.558888,0,Madina,North
N3944_B,N3944,24.524722,39.558888,120,Madina,North
N3944_C,N3944,24.524722,39.558888,240,Madina,North
N3945_A,N3945,24.4096,39.52574,0,Madina,North
N3945_B,N3945,24.4096,39.52574,120,Madina,North
N3945_C,N3945,24.4096,39.52574,240,Madina,North
N3946_A,N3946,24.490277,39.551666,0,Madina,North
N3946_B,N3946,24.490277,39.551666,120,Madina,North
N3946_C,N3946,24.490277,39.551666,240,Madina,North
N3947_A,N3947,24.539528,39.685408,0,Madina,North
N3947_B,N3947,24.539528,39.685408,120,Madina,North
N3947_C,N3947,24.539528,39.685408,240,Madina,North
N3948_A,N3948,24.488888,39.548888,0,Madina,North
N3948_B,N3948,24.488888,39.548888,120,Madina,North
N3948_C,N3948,24.488888,39.548888,240,Madina,North
N3949_A,N3949,24.470592,39.565202,0,Madina,North
N3949_B,N3949,24.470592,39.565202,120,Madina,North
N3949_C,N3949,24.470592,39.565202,240,Madina,North
N3950_A,N3950,24.46916,39.56841,0,Madina,North
N3950_B,N3950,24.46916,39.56841,120,Madina,North
N3950_C,N3950,24.46916,39.56841,240,Madina,North
N3952_A,N3952,24.392852,39.611197,0,Madina,North
N3952_B,N3952,24.392852,39.611197,120,Madina,North
N3952_C,N3952,24.392852,39.611197,240,Madina,North
N3954_A,N3954,24.3085,39.5372,0,Madina,North
N3954_B,N3954,24.3085,39.5372,120,Madina,North
N3954_C,N3954,24.3085,39.5372,240,Madina,North
N3956_A,N3956,24.50782,39.72349,0,Madina,North
N3956_B,N3956,24.50782,39.72349,120,Madina,North
N3956_C,N3956,24.50782,39.72349,240,Madina,North
N3958_A,N3958,24.53275,39.63691,0,Madina,North
N3958_B,N3958,24.53275,39.63691,120,Madina,North
N3959_A,N3959,24.60275,39.705939,0,Madina,North
N3959_B,N3959,24.60275,39.705939,120,Madina,North
N3959_C,N3959,24.60275,39.705939,240,Madina,North
N3960_A,N3960,24.45148,39.50031,0,Madina,North
N3960_B,N3960,24.45148,39.50031,120,Madina,North
N3960_C,N3960,24.45148,39.50031,240,Madina,North
N3961_A,N3961,24.394485,39.658191,0,Madina,North
N3961_B,N3961,24.394485,39.658191,120,Madina,North
N3961_C,N3961,24.394485,39.658191,240,Madina,North
N3962_A,N3962,24.45591,39.65048,0,Madina,North
N3962_B,N3962,24.45591,39.65048,120,Madina,North
N3962_C,N3962,24.45591,39.65048,240,Madina,North
N3963_A,N3963,24.413824,39.549172,0,Madina,North
N3963_B,N3963,24.413824,39.549172,120,Madina,North
N3963_C,N3963,24.413824,39.549172,240,Madina,North
N3964_A,N3964,24.426592,39.647209,0,Madina,North
N3964_B,N3964,24.426592,39.647209,120,Madina,North
N3964_C,N3964,24.426592,39.647209,240,Madina,North
N3965_A,N3965,24.49967,39.546552,0,Madina,North
N3965_B,N3965,24.49967,39.546552,120,Madina,North
N3965_C,N3965,24.49967,39.546552,240,Madina,North
N3966_A,N3966,24.494141,39.642298,0,Madina,North
N3966_B,N3966,24.494141,39.642298,120,Madina,North
N3966_C,N3966,24.494141,39.642298,240,Madina,North
N3967_A,N3967,24.373127,39.597383,0,Madina,North
N3967_B,N3967,24.373127,39.597383,120,Madina,North
N3967_C,N3967,24.373127,39.597383,240,Madina,North
N3968_A,N3968,24.437435,39.574407,0,Madina,North
N3968_B,N3968,24.437435,39.574407,120,Madina,North
N3968_C,N3968,24.437435,39.574407,240,Madina,North
N3969_A,N3969,24.450806,39.683078,0,Madina,North
N3969_B,N3969,24.450806,39.683078,120,Madina,North
N3969_C,N3969,24.450806,39.683078,240,Madina,North
N3970_A,N3970,24.474,39.5079,0,Madina,North
N3970_B,N3970,24.474,39.5079,120,Madina,North
N3970_C,N3970,24.474,39.5079,240,Madina,North
N3971_A,N3971,24.561035,39.682483,0,Madina,North
N3971_B,N3971,24.561035,39.682483,120,Madina,North
N3971_C,N3971,24.561035,39.682483,240,Madina,North
N3972_A,N3972,24.545351,39.623923,0,Madina,North
N3972_B,N3972,24.545351,39.623923,120,Madina,North
N3972_C,N3972,24.545351,39.623923,240,Madina,North
N3973_A,N3973,24.44989,39.56341,0,Madina,North
N3973_B,N3973,24.44989,39.56341,120,Madina,North
N3973_C,N3973,24.44989,39.56341,240,Madina,North
N3974_A,N3974,24.48192,39.624507,0,Madina,North
N3974_B,N3974,24.48192,39.624507,120,Madina,North
N3974_C,N3974,24.48192,39.624507,240,Madina,North
N3975_A,N3975,24.427997,39.519883,0,Madina,North
N3975_B,N3975,24.427997,39.519883,120,Madina,North
N3975_C,N3975,24.427997,39.519883,240,Madina,North
N3976_A,N3976,24.46286,39.57919,0,Madina,North
N3976_B,N3976,24.46286,39.57919,120,Madina,North
N3976_C,N3976,24.46286,39.57919,240,Madina,North
N3977_A,N3977,24.4159,39.558725,0,Madina,North
N3977_B,N3977,24.4159,39.558725,120,Madina,North
N3977_C,N3977,24.4159,39.558725,240,Madina,North
N3978_A,N3978,24.554366,39.607228,0,Madina,North
N3978_B,N3978,24.554366,39.607228,120,Madina,North
N3978_C,N3978,24.554366,39.607228,240,Madina,North
N3979_A,N3979,24.38665,39.65273,0,Madina,North
N3979_B,N3979,24.38665,39.65273,120,Madina,North
N3979_C,N3979,24.38665,39.65273,240,Madina,North
N3980_A,N3980,24.484124,39.579501,0,Madina,North
N3980_B,N3980,24.484124,39.579501,120,Madina,North
N3980_C,N3980,24.484124,39.579501,240,Madina,North
N3981_A,N3981,24.475147,39.575751,0,Madina,North
N3981_B,N3981,24.475147,39.575751,120,Madina,North
N3981_C,N3981,24.475147,39.575751,240,Madina,North
N3982_A,N3982,24.724535,39.453226,0,Madina,North
N3982_B,N3982,24.724535,39.453226,120,Madina,North
N3982_C,N3982,24.724535,39.453226,240,Madina,North
N3983_A,N3983,24.492811,39.538604,0,Madina,North
N3983_B,N3983,24.492811,39.538604,120,Madina,North
N3983_C,N3983,24.492811,39.538604,240,Madina,North
N3984_A,N3984,24.43933,39.61893,0,Madina,North
N3984_B,N3984,24.43933,39.61893,120,Madina,North
N3984_C,N3984,24.43933,39.61893,240,Madina,North
N3985_A,N3985,24.457405,39.68334,0,Madina,North
N3985_B,N3985,24.457405,39.68334,120,Madina,North
N3985_C,N3985,24.457405,39.68334,240,Madina,North
N3986_A,N3986,24.41544,39.54337,0,Madina,North
N3986_B,N3986,24.41544,39.54337,120,Madina,North
N3986_C,N3986,24.41544,39.54337,240,Madina,North
N3987_A,N3987,24.489955,39.604477,0,Madina,North
N3987_B,N3987,24.489955,39.604477,120,Madina,North
N3987_C,N3987,24.489955,39.604477,240,Madina,North
N3988_A,N3988,24.45687,39.60507,0,Madina,North
N3988_B,N3988,24.45687,39.60507,120,Madina,North
N3988_C,N3988,24.45687,39.60507,240,Madina,North
N3989_A,N3989,24.450545,39.632998,0,Madina,North
N3989_B,N3989,24.450545,39.632998,120,Madina,North
N3989_C,N3989,24.450545,39.632998,240,Madina,North
N3990_A,N3990,24.413495,39.653485,0,Madina,North
N3990_B,N3990,24.413495,39.653485,120,Madina,North
N3990_C,N3990,24.413495,39.653485,240,Madina,North
N3991_A,N3991,24.497845,39.65671,0,Madina,North
N3991_B,N3991,24.497845,39.65671,120,Madina,North
N3991_C,N3991,24.497845,39.65671,240,Madina,North
N3992_A,N3992,24.467728,39.656513,0,Madina,North
N3992_B,N3992,24.467728,39.656513,120,Madina,North
N3992_C,N3992,24.467728,39.656513,240,Madina,North
N3993_A,N3993,24.46267,39.60057,0,Madina,North
N3993_B,N3993,24.46267,39.60057,120,Madina,North
N3993_C,N3993,24.46267,39.60057,240,Madina,North
N3994_A,N3994,24.48358,39.55879,0,Madina,North
N3994_B,N3994,24.48358,39.55879,120,Madina,North
N3994_C,N3994,24.48358,39.55879,240,Madina,North
N3995_A,N3995,24.48145,39.55497,0,Madina,North
N3995_B,N3995,24.48145,39.55497,120,Madina,North
N3995_C,N3995,24.48145,39.55497,240,Madina,North
N4050_A,N4050,24.4674,39.6129,0,Madina,North
N4050_B,N4050,24.4674,39.6129,120,Madina,North
N4051_A,N4051,24.4674,39.6098,0,Madina,North
N4051_B,N4051,24.4674,39.6098,120,Madina,North
N4052_A,N4052,24.4696,39.6088,0,Madina,North
N4052_B,N4052,24.4696,39.6088,120,Madina,North
N4053_A,N4053,24.4714,39.6099,0,Madina,North
N4053_B,N4053,24.4714,39.6099,120,Madina,North
N4054_A,N4054,24.471486,39.609733,0,Madina,North
N4054_B,N4054,24.471486,39.609733,120,Madina,North
N4055_A,N4055,24.41786,39.52964,0,Madina,North
N4055_B,N4055,24.41786,39.52964,120,Madina,North
N4057_A,N4057,24.4657,39.6103,0,Madina,North
N4057_B,N4057,24.4657,39.6103,120,Madina,North
N4060_A,N4060,24.471643,39.610762,0,Madina,North
N4060_B,N4060,24.471643,39.610762,120,Madina,North
N4062_B,N4062,24.47361,39.610519,120,Madina,North
N4062_C,N4062,24.47361,39.610519,240,Madina,North
N4100_A,N4100,24.48753,39.59942,0,Madina,North
N4100_B,N4100,24.48753,39.59942,120,Madina,North
N4100_C,N4100,24.48753,39.59942,240,Madina,North
N4101_A,N4101,24.469254,39.582701,0,Madina,North
N4101_B,N4101,24.469254,39.582701,120,Madina,North
N4101_C,N4101,24.469254,39.582701,240,Madina,North
N4102_A,N4102,24.4706,39.5938,0,Madina,North
N4102_B,N4102,24.4706,39.5938,120,Madina,North
N4102_C,N4102,24.4706,39.5938,240,Madina,North
N4103_A,N4103,24.466755,39.590787,0,Madina,North
N4103_B,N4103,24.466755,39.590787,120,Madina,North
N4103_C,N4103,24.466755,39.590787,240,Madina,North
N4104_A,N4104,24.454,39.5895,0,Madina,North
N4104_B,N4104,24.454,39.5895,120,Madina,North
N4104_C,N4104,24.454,39.5895,240,Madina,North
